"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","platform_code"
"1387","TER-ALV","Terminal Alvorada",,"-10.91321","-37.089393",,,"0",,,
4094	-10.966451	-37.053377
4113	-10.983086	-37.05318
4115	-10.99250	-37.05236
4116	-10.995814	-37.075153
4117	-10.982773	-37.05533
4118	-10.983159	-37.058057
4119	-10.983229	-37.057528
4128	-10.976636	-37.071988
4131	-10.974048	-37.078228
4171	-10.936066	-37.05489
4174	-10.93919	-37.057087
4178	-10.910523	-37.057135
4195	-10.902422	-37.090721
4196	-10.901457	-37.093157
4197	-10.900524	-37.095037
4199	-10.895372	-37.094042
4200	-10.897314	-37.095065
4241	-10.893113	-37.09049
4242	-10.893162	-37.090384
4243	-10.894803	-37.091163
4244	-10.89194	-37.088741
4245	-10.891832	-37.08917
4247	-10.893923	-37.096526
4248	-10.891578	-37.093404
4249	-10.89199	-37.09372
4251	-10.889338	-37.092904
4253	-10.888333	-37.095409
4254	-10.889368	-37.096821
4255	-10.889471	-37.097143
4256	-10.892858	-37.09956
4257	-10.892873	-37.099569
4258	-10.891859	-37.100894
4259	-10.89196	-37.100699
4260	-10.890718	-37.101481
4263	-10.889843	-37.099388
4320	-10.908715	-37.068579
4321	-10.906453	-37.070732
4322	-10.905853	-37.074765
4323	-10.90519	-37.080067
4324	-10.904542	-37.084793
4326	-10.905611	-37.088137
4327	-10.905117	-37.090477
4328	-10.905008	-37.09311
4329	-10.904194	-37.095677
4330	-10.902367	-37.095664
4331	-10.905997	-37.095766
4332	-10.905727	-37.094375
4333	-10.905096	-37.093625
4335	-10.899283	-37.097213
4340	-10.90665	-37.07738
4341	-10.907554	-37.071395
4342	-10.89480	-37.11098
4343	-10.895287	-37.110026
4344	-10.896767	-37.110471
4345	-10.8968	-37.110318
4346	-10.896366	-37.10847
4347	-10.896269	-37.108427
4348	-10.89613	-37.10609
4349	-10.896154	-37.105857
4351	-10.896597	-37.102669
4352	-10.897381	-37.10109
4353	-10.897318	-37.101039
4355	-10.898972	-37.098287
4426	-10.952553	-37.045633
4427	-10.952209	-37.04532
4498	-10.983759	-37.050905
4499	-10.983736	-37.050758
4501	-10.980669	-37.050904
4502	-10.977866	-37.051201
4503	-10.977907	-37.051085
4505	-10.974678	-37.050402
4507	-10.970951	-37.048763
4508	-10.966916	-37.048713
4509	-10.967113	-37.04883
4510	-10.966752	-37.046425
4511	-10.966838	-37.046384
4512	-10.967268	-37.044036
4513	-10.967132	-37.044253
4514	-10.97008	-37.045131
4515	-10.971612	-37.04549
4516	-10.971651	-37.045433
4518	-10.973033	-37.045829
4519	-10.975954	-37.046502
4523	-10.9832	-37.048228
4524	-10.983011	-37.047984
4525	-10.984854	-37.046478
4595	-10.968315	-37.039129
4596	-10.96821	-37.03911
4597	-10.96884	-37.03652
4598	-10.96876	-37.03659
4601	-10.962831	-37.041351
4603	-10.955422	-37.044682
4659	-10.972785	-37.037641
4660	-10.979173	-37.042131
4661	-10.984655	-37.045971
4662	-10.987205	-37.047694
4663	-10.986642	-37.046936
4664	-10.980776	-37.042972
4665	-10.974124	-37.038312
4673	-10.970931	-37.042152
4675	-10.973269	-37.042676
4677	-10.975288	-37.043092
4678	-10.979149	-37.04454
4687	-10.962945	-37.080886
4689	-10.96243	-37.08287
4691	-10.963398	-37.083664
4693	-10.965775	-37.085796
4694	-10.967497	-37.08727
4701	-10.971745	-37.086594
4702	-10.971935	-37.086604
4704	-10.97164	-37.089272
4705	-10.967554	-37.084217
4706	-10.966874	-37.08345
4708	-10.976564	-37.081075
4709	-10.976629	-37.081279
4710	-10.97818	-37.08556
4712	-10.980016	-37.089829
4715	-10.981528	-37.091546
4716	-10.983781	-37.092822
